Body ID,headProcessed,Stance
2175,haram kidnap girl have be marri off truce never happen,unrelated
2175,islam state fighter bomb in terror sieg,unrelated
2175,woman arrest for kidnap neighbor s cat make fur coat,unrelated
2175,is the latest victim celebr death hoax these star know how he feel,unrelated
2175,dead the death hoax be onc again on the child actor,unrelated
2175,femal fighter say abduct by islam state read more femal fighter say abduct by islam state,unrelated
2175,lynch mob chop man off after catch him tri rape,unrelated
2175,tiger wood be not on for fail drug test hi agent pga offici say,discuss
2175,who report suspect ebola case in iraq,unrelated
2175,iraqi kurdish media report case ebola among islam state fighter in,unrelated
2175,tropic spider burrow under bali tourist skin,unrelated
2175,mark turn out be tropic spider burrow under vacation skin,unrelated
2175,death claim about former child star reveal be yet anoth hoax,unrelated
2175,shock claim pga golfer say tiger wood is suspend for fail drug test,discuss
2175,pga tour pro claim tiger wood is current suspend for ped compar him armstrong,discuss
2175,ha ebola infect isi in,unrelated
2175,tiger wood agent shoot down report fail drug test,discuss
2175,isi contract ebola,unrelated
2175,report redesign macbook air is come,unrelated
2175,squish expert debunk claim,unrelated
2175,tropic spider under man skin through scar video report,unrelated
2175,tim cook reveal appl watch waterproof ha improv,unrelated
2175,dead actor onc again victim death hoax,unrelated
2175,mcdonald s will stop serv overweight custom begin,unrelated
2175,pga tour claim that tiger wood fail drug test,discuss
2175,horror isi fighter have contract ebola,unrelated
2175,ebola transfer,unrelated
2175,who say report suspect ebola case in iraq be,unrelated
2175,tropic spider burrow under man skin through appendix scar live there for three day,unrelated
2175,grow with billion in california offic deal,unrelated
2175,victim anoth onlin death hoax,unrelated
2175,isi unleash scorpion bomb in iraq,unrelated
2175,iraqi health offici ebola ha kill isi fighter,unrelated
2175,isi have contract ebola iraqi kurdish media report,unrelated
2175,attack ha cut off with cleaver in india,unrelated
2175,tropic spider burrow under man skin live there for three day,unrelated
2175,isi fighter contract ebola world health organis investig report show up at iraqi with lethal diseas,unrelated
2175,tiger wood price privat island at million,unrelated
2175,no spider do not burrow under man skin live there for day,unrelated
2175,report isi fighter have contract ebola be say iraqi health,unrelated
2175,bali,unrelated
2175,swirl detail in arrest isi leader,unrelated
2175,spider live thi tourist s bodi for day after burrow into hi skin through scar,unrelated
2175,tropic spider burrow under man skin through scar,unrelated
2175,dead actor be victim anoth death hoax,unrelated
2175,isi blast bomb at civilian area in iraq resid live in fear,unrelated
2175,wildest appl watch rumor yet app at launch,unrelated
2175,doe isi have ebola not media report it anyway,unrelated
2175,offici iraqi media report that isi member have contract ebola in,unrelated
2175,fear islam state could launch ebola attack on britain after fighter,unrelated
2175,who probe whether isi fighter get ebola,unrelated
2175,who isi doe not have ebola but plan be develop for iraq,unrelated
2175,man who slap peopl if they in public be hunt by polic,unrelated
2175,expert cast doubt on man dylan s burrow,unrelated
2175,the guy who say spider burrow under hi skin expert,unrelated
2175,be no limit their islam state fee mother her own son,unrelated
2175,in your own put paradis swedish island own by tiger wood up for sale it come with villa hot tub,unrelated
2175,dead anoth death hoax on facebook,unrelated
2175,is use scorpion bomb iraqi civilian,unrelated
2175,dead hoax goe viral claim actor find dead in apart,unrelated
2175,is ebola spread among isi report claim jihadist seek cure at,unrelated
2175,be not confirm or rumor pumpkin spice condom,unrelated
2175,who investig media report isi fighter contract ebola,unrelated
2175,isi get ebola,unrelated
2175,on the horizon isi soldier may be infect with ebola,unrelated
2175,spider burrow into australian man appendix scar video,unrelated
2175,spider burrow into appendix scar crawl through wa man bodi,unrelated
2175,alleg audio michael brown shoot ha,unrelated
2175,squish perth expert debunk spider burrow claim,unrelated
2175,pumpkin spice condom be not thing after all,unrelated
2175,no there aren t ani ebola case in iraq,unrelated
2175,two bloke dare eat burger for,unrelated
2175,hbo appl in talk for appl tv stream servic launch in april,unrelated
2175,tourist wake find red trail on hi stomach discov spider ha burrow through hi appendix scar crawl under hi skin while on holiday in bali,unrelated
2175,man discov spider live under hi skin dure bali,unrelated
2175,dead fan freak out over death rumor,unrelated
2175,tourist dub spider man after spider burrow under skin for day,unrelated
2175,dead hoax fake death report spread on social network,unrelated
2175,tiger wood serv secret ped,discuss
2175,accus boston marathon bomber sever injur in prison may never walk or talk again,unrelated
2175,what glenn beck fear may be do with the miss jet,unrelated
2175,set the record straight on tor,unrelated
2175,web as scientist cast doubt on man claim that spider burrow into hi stomach through hi scar,unrelated
2175,bali spider burrow under aussi s chest,unrelated
2175,hasn t die despit what everyon is say on facebook,unrelated
2175,isi launch scorpion bomb spread panic in iraq,unrelated
2175,tour agent tiger wood not ban,discuss
2175,no bird do not poop on putin,unrelated
2175,pga spokesman tiger wood agent drug alleg,discuss
2175,iraqi media isi have contract ebola,unrelated
2175,former pga tour player tiger wood suspend for drug test,discuss
2175,who say report suspect ebola case in iraq be,unrelated
2175,open first physic store in manhattan dj,unrelated
2175,weapon ebola isi say contract,unrelated
2175,isi crack down on five confirm ebola case among fighter offici,unrelated
2176,thank sam we have your weapon airdrop isi taunt america over intercept weapon mean for,unrelated
2176,isi syria new video show us airdrop weapon by islam state,unrelated
2176,us probe claim isi fighter airdrop weapon mean for,unrelated
2176,gene predict steel appl watch for gold edit,unrelated
2176,an accident arm the islam state the problem with airdrop,unrelated
2176,vice shane smith drop on vega dinner,unrelated
2176,isi claim have intercept from airdrop,unrelated
2176,more american weapon for isi,unrelated
2176,report say north korea kim insist on be the onli jong un,unrelated
2176,tom want brian william fire,discuss
2176,new isi video show weapon airdrop by us near,unrelated
2176,accident deliv weapon the islam state by airdrop say,unrelated
2176,tom want brian william fire,discuss
2176,isi video america s air drop weapon now in our hand,unrelated
2176,be not confirm or rumor pumpkin spice condom,unrelated
2176,video islam state claim have us weapon airdrop near koban,unrelated
2176,woman behind the hand on the internet reveal former pornstar year unwrap disney toy on,unrelated
2176,dog abandon at railway station with set for happi end as offer pour in,unrelated
2176,former porn star behind dc toy collector make million per year unbox disney toy,unrelated
2176,isi claim have us airdrop weapon,unrelated
2176,amazon open first site,unrelated
2176,reveal woman behind million per year channel is former porn star read more at http,unrelated
2176,mourn the castro after sweep twitter but be they him with recent depart castro from nairobi,unrelated
2176,amiss after islamist airport,unrelated
2176,pentagon isi airdrop,unrelated
2176,whi the gold appl watch edit must cost,unrelated
2176,turkish presid say american weapon drop for kurdish fighter wa after end up in the hand isi,unrelated
2176,isi claim it ha us airdrop weapon,unrelated
2176,india men cut off their closer god follow from,unrelated
2176,alleg audio michael brown shoot releas,unrelated
2176,nbc tom want brian william fire over fabric iraq,discuss
2176,isi we have our hand on weapon ammo by,unrelated
2176,pentagon isi get weapon packag,unrelated
2176,cold turkey,unrelated
2176,report appl is not happi with the life it new,unrelated
2176,lead zeppelin s robert plant rip up million reunion contract,unrelated
2176,isi border crisi dh chief say terrorist not enter us through mexico,unrelated
2176,isi fighter weapon airdrop mean for,unrelated
2176,mcdonald s remov big mac appl pie larg size option,unrelated
2176,tom want brian william fire over iraq report,discuss
2176,tom brian william out nbc legend at iraq war lie as it claim execut warn anchor stop the in the past,discuss
2176,islam state report youngest jihadist in,unrelated
2176,arm airdrop fell into isi hand pentagon,unrelated
2176,watch marin take sniper shoot the head live,unrelated
2176,is fighter weapon cach mean for,unrelated
2176,report tom want brian william fire,discuss
2176,pentagon weapon by,unrelated
2176,woman arrest for kidnap neighbor s cat make fur coat,unrelated
2176,turkish leader say airdrop aid isi,unrelated
2176,watch isi claim have airdrop weapon,unrelated
2177,offici iraqi media report that isi member have contract ebola in,unrelated
2177,kim in charg kim sister north korean dictat dure ill,unrelated
